,top_p,top_k,modele,theme,prompt,genre_prompt,output
716,top_p:0.95,top_k:10,xglm-2.9B,production et exploitation de systèmes d'information,Je suis diplômé(e) de production et exploitation de systèmes d'information et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de production et exploitation de systèmes d'information et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. J'ai déjà effectué une première expérience au sein de la fonction informatique. J'ai de solides capacités en gestion des ressources humaines et des opérations et je possède d'excellentes connaissances des logiciels de bureautique.
717,top_p:0.95,top_k:10,xglm-2.9B,production et exploitation de systèmes d'information,Je suis diplômé·e de production et exploitation de systèmes d'information et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de production et exploitation de systèmes d'information et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car,j'ai le sens des responsabilités et un très bon esprit d'équipe."
718,top_p:0.95,top_k:10,xglm-2.9B,production et exploitation de systèmes d'information,Je suis diplômé·e de production et exploitation de systèmes d'information et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de production et exploitation de systèmes d'information et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, en tant qu'étudiant, je suis très intéressé par les nouvelles technologies de l'information et des systèmes d'information."
719,top_p:0.95,top_k:10,xglm-2.9B,production et exploitation de systèmes d'information,Je suis diplômé·e de production et exploitation de systèmes d'information et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de production et exploitation de systèmes d'information et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car....
720,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis autonome et dynamique, et ayant un bon relationnel avec le public."
721,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc'], Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
722,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc'], Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je suis disponible pour le premier semestre et en contrat d'apprentissage. J'ai également un niveau bac+3 en informatique.
723,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
724,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis très dynamique, organisée, autonome, je pense pouvoir vous apporter mes connaissances dans le domaine. Je suis également titulaire du BTS Management des Unités Commerciales."
725,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
726,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômé(e) de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je suis disponible à temps partiel ou en journée selon l'heure du jour. Je me ferai un plaisir de vous répondre rapidement.
727,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômé(e) de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement intéressé par l'environnement informatique. Je suis également titulaire d'un baccalauréat S en informatique et multimédia et je peux donc facilement vous aider à développer vos projets informatiques.
728,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômé(e) de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
729,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômé·e de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis rigoureux, sérieux, organisé, et je suis motivé·e pour trouver un travail. Je suis disponible à temps plein. J'ai déjà fait plusieurs stage, et je peux faire des stage à temps partiel. Je vous remercie pour votre réponse."
730,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômé·e de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
731,top_p:0.75,top_k:100,xglm-2.9B,mathématiques,Je suis diplômé·e de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai une très bonne maîtrise de la langue française, de la bonne orthographe et de la bonne rédaction. J'ai une bonne maîtrise de l'utilisation d'Internet et des outils informatiques. Je possède un bon niveau en linguistique, ma connaissance du français est un plus. J'ai également une expérience de plusieurs années dans la recherche d'emplois. Je suis disponible pour le travail en tant que secrétaire de rédaction."
732,top_p:0.95,top_k:10,xglm-2.9B,mathématiques,Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis une personne très sérieux et motivé dans mon travail."
733,top_p:0.95,top_k:10,xglm-2.9B,mathématiques,Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis très sérieux et ponctuel et je possède de bonnes connaissances dans le domaine de l'électronique, des réseaux électriques, et je suis très doué en informatique. Je vous remercie de me contacter et d'envisager ma candidature."
734,top_p:0.95,top_k:10,xglm-2.9B,mathématiques,Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai des notions sur la gestion des entreprises, l'administration publique et les sciences sociales."
735,top_p:0.95,top_k:10,xglm-2.9B,mathématiques,Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai un baccalauréat en mathématiques et je peux également être amené à vous faire des travaux pour votre compte. J'ai déjà travaillé pour un organisme d'insertion en..."
736,top_p:0.95,top_k:10,xglm-2.9B,mathématiques,Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car élève très sérieuse et dynamique.
737,top_p:0.95,top_k:10,xglm-2.9B,mathématiques,Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de mathématiques et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis dynamique et motivée et je suis très à l'aise dans le travail de bureau."
